,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
120,FDS60,OUT027,4302.13328
121,NCO06,OUT017,339.35826
122,FDO16,OUT035,1784.47716
123,FDC60,OUT049,1506.1727600000002
124,FDA48,OUT018,4104.05778
125,FDZ36,OUT027,4475.108120000001
126,FDK27,OUT045,1586.66798
127,FDW23,OUT018,639.03484
128,FDM14,OUT018,1239.12038
129,FDM14,OUT013,1475.3462200000001
130,FDW60,OUT018,2270.0451000000003
131,FDE21,OUT013,1561.9668
132,NCM42,OUT035,1550.91452
133,FDY59,OUT010,205.33271999999997
134,DRI49,OUT049,1529.6755
135,FDT28,OUT019,244.81466
136,FDQ22,OUT018,754.6843000000001
137,FDR60,OUT049,1006.2235400000002
138,FDC50,OUT019,216.58474
139,FDV24,OUT013,2054.7253800000003
140,DRF48,OUT010,474.18276
141,FDQ47,OUT046,801.09056
142,DRN36,OUT049,1686.6045600000002
143,NCY06,OUT035,2515.5921400000007
144,FDE52,OUT035,1292.9836
145,NCB54,OUT045,1583.2058200000001
146,NCF31,OUT035,1813.3063000000002
147,FDJ08,OUT027,5726.4126400000005
148,NCC07,OUT017,1540.12856
149,NCD19,OUT027,1498.5160599999997
150,FDL46,OUT049,2402.7390400000004
151,FDM20,OUT045,4945.29608
152,NCI06,OUT010,473.38380000000006
153,DRM11,OUT035,5966.2338
154,NCH07,OUT018,2490.4249000000004
155,FDS23,OUT013,2667.5277
156,FDO49,OUT018,741.3682999999999
157,FDS35,OUT049,1049.36738
158,DRK39,OUT045,1535.7342800000001
159,DRI39,OUT049,944.6370400000002
160,FDV04,OUT017,2255.0646
161,NCN14,OUT035,2658.93888
162,FDH08,OUT013,4172.10254
163,FDS20,OUT046,3015.94084
164,FDV40,OUT049,862.8102200000001
165,FDZ48,OUT010,177.16938
166,FDS24,OUT027,2489.55936
167,FDK44,OUT049,2428.9715600000004
168,FDS48,OUT045,1656.5104000000003
169,FDK26,OUT010,542.9599000000001
170,FDD23,OUT045,2931.9168799999998
171,NCH54,OUT017,2843.43206
172,NCP14,OUT010,210.25964
173,FDM60,OUT010,89.81642000000002
174,FDV24,OUT017,2140.2141
175,FDH08,OUT018,3050.49586
176,FDS12,OUT027,3275.20336
177,FDR39,OUT027,4625.112859999999
178,FDP12,OUT027,1005.4245799999999
179,DRF60,OUT027,6492.94818
180,FDC09,OUT035,1780.48236
181,FDF50,OUT018,2981.85188
182,FDG28,OUT035,4011.711320000001
183,NCE19,OUT017,1273.5422399999998
184,NCM53,OUT010,251.67239999999998
185,NCN18,OUT049,1506.23934
186,FDF32,OUT035,3814.3016199999997
187,FDF11,OUT013,3358.8944200000005
188,DRI59,OUT049,3879.683179999999
189,NCG54,OUT035,2449.27846
190,FDM44,OUT046,1621.7556399999999
191,FDT57,OUT018,2052.86114
192,FDV24,OUT046,2778.7162999999996
193,FDI50,OUT019,460.66702
194,FDS09,OUT035,1016.3437000000001
195,NCC31,OUT027,3981.0845200000003
196,FDQ07,OUT019,375.97726000000006
197,FDC22,OUT017,2922.12962
198,FDZ56,OUT046,3280.5297600000004
199,FDZ40,OUT019,118.8453
200,FDS46,OUT027,2417.1868999999997
201,DRD24,OUT045,1650.91768
202,FDV45,OUT017,3322.1422599999996
203,FDL26,OUT045,3009.6157399999993
204,FDA56,OUT018,1554.1103600000001
205,FDN27,OUT046,1537.1324599999998
206,FDM20,OUT049,6765.79302
207,FDO16,OUT017,1741.2667400000003
208,FDL03,OUT035,3579.4073800000006
209,FDE58,OUT046,2046.0034
210,FDI02,OUT027,3503.04012
211,NCC55,OUT019,48.40366
212,FDR03,OUT018,3336.7232799999997
213,FDB14,OUT017,1693.7286200000003
214,FDR45,OUT013,4019.4346000000005
215,NCN07,OUT017,2178.5641800000003
216,FDM51,OUT019,312.12703999999997
217,FDT52,OUT027,7253.4915200000005
218,FDL26,OUT046,2371.77934
219,NCZ42,OUT046,4819.79278
220,DRI47,OUT019,349.01236000000006
221,FDW40,OUT013,2127.43074
222,FDN34,OUT046,3290.64992
223,FDS01,OUT035,3672.35306
224,NCG55,OUT045,1981.62054
225,FDC11,OUT035,1153.29876
226,FDX35,OUT018,2651.41534
227,NCB06,OUT046,1879.02076
228,FDR09,OUT019,538.8319399999999
229,FDC53,OUT017,1247.7757800000002
230,FDY45,OUT013,4562.061600000001
231,FDA22,OUT010,284.9624
232,FDE02,OUT035,1850.1250400000001
233,FDW21,OUT045,1845.8639200000002
234,FDV34,OUT046,1286.9913999999997
235,FDS59,OUT049,2284.89244
236,NCW17,OUT017,2482.7681999999995
237,NCK54,OUT046,1828.6197
238,FDG17,OUT019,441.0924999999999
239,FDG35,OUT017,3806.11228
240,FDD08,OUT010,85.75504
241,NCO07,OUT017,4225.63286
242,FDJ10,OUT010,249.07578000000004
243,FDW36,OUT017,1349.9095
244,FDW21,OUT010,248.34339999999997
245,FDY19,OUT017,2250.27084
246,DRE03,OUT013,534.90372
247,NCC55,OUT049,720.5287599999999
248,FDH52,OUT010,148.93946
249,FDO09,OUT017,5176.46184
250,FDU43,OUT045,3682.8727
251,FDX09,OUT010,688.1042999999997
252,FDH40,OUT019,286.42716
253,FDW58,OUT017,1889.93988
254,FDC47,OUT017,4468.58328
255,NCR41,OUT035,1957.3854199999998
256,DRG49,OUT035,5522.544680000001
257,FDC52,OUT027,4217.04404
258,FDY13,OUT046,1182.52738
259,FDY35,OUT013,875.9264800000001
260,FDI35,OUT017,4751.01564
261,NCU18,OUT049,2388.1580200000003
262,FDY33,OUT018,3566.3576999999996
263,FDC15,OUT027,3433.1976999999997
264,FDU01,OUT049,2930.38554
265,NCU42,OUT046,4031.4190000000003
266,NCV29,OUT018,2123.16962
267,NCY30,OUT017,3084.3185000000003
268,FDQ46,OUT049,1871.1643199999999
269,FDG58,OUT027,3419.6819599999994
270,FDK33,OUT017,4134.950900000001
271,NCD07,OUT045,867.4708200000001
272,NCX29,OUT027,3533.60034
273,NCT42,OUT013,2187.1530000000002
274,DRN59,OUT035,706.28064
275,FDI44,OUT035,1656.1109199999999
276,FDA45,OUT049,2289.0204000000003
277,FDP31,OUT045,799.42606
278,FDY01,OUT046,1676.21808
279,FDT09,OUT018,2417.91928
280,DRH03,OUT027,2448.0134399999997
281,FDA36,OUT018,2526.84416
282,NCF31,OUT017,1329.0033799999997
283,FDG14,OUT049,2673.5199000000002
284,FDG28,OUT027,6299.86618
285,FDU14,OUT049,3758.2412600000002
286,FDY47,OUT019,319.85031999999995
287,FDI56,OUT049,1492.0578
288,DRD01,OUT013,568.7929399999999
289,FDM22,OUT046,872.59748
290,FDH33,OUT013,741.7011999999999
291,DRZ24,OUT013,2142.94388
292,NCQ38,OUT046,1725.28754
293,FDO16,OUT027,1940.20778
294,FDU07,OUT027,3850.12166
295,NCB07,OUT013,2404.8030200000003
296,FDU48,OUT045,1512.49786
297,NCM43,OUT045,2473.1806800000004
298,FDR31,OUT010,266.12026000000003
299,DRK49,OUT018,470.98691999999994
300,NCI30,OUT010,816.0710599999999
301,DRD60,OUT017,3623.4833399999998
302,NCG19,OUT046,3044.1041800000007
303,FDH12,OUT035,1570.1561400000003
304,FDM32,OUT035,1446.1841799999997
305,FDM27,OUT035,2896.2965799999997
306,NCU53,OUT027,3198.5697800000007
307,NCQ18,OUT046,1920.3669399999999
308,FDS10,OUT013,3069.87064
309,FDB33,OUT027,4356.1296600000005
310,FDI12,OUT013,1541.0606799999998
311,NCW42,OUT013,3474.61046
312,NCC06,OUT018,1840.0714600000003
313,FDW02,OUT017,2936.3111600000007
314,NCD43,OUT017,1697.8565800000001
315,FDM57,OUT018,1023.6674999999998
316,FDA58,OUT017,3634.5356199999997
317,FDK56,OUT046,3432.7316400000004
318,FDP52,OUT045,3885.8751199999997
319,FDW20,OUT018,1504.17536
320,FDS52,OUT049,1506.1727600000004
321,NCT29,OUT018,1916.1058200000002
322,NCL54,OUT013,3142.4428399999997
323,FDC05,OUT045,2496.94974
324,FDF34,OUT035,2610.2689
325,FDP03,OUT027,3615.7600600000005
326,FDD32,OUT010,229.63442
327,FDZ10,OUT045,1730.34762
328,FDZ40,OUT035,800.35818
329,FDD51,OUT018,445.55336000000005
330,NCY30,OUT019,426.7778
331,FDP58,OUT017,3209.4888999999994
332,FDV49,OUT017,4087.0798800000002
333,FDY24,OUT019,156.86248
334,NCO55,OUT017,1568.8911199999998
335,FDR13,OUT017,1803.4524599999997
336,FDS51,OUT017,968.6724200000001
337,FDP26,OUT045,1214.2860400000002
338,NCB54,OUT027,4183.887199999999
339,FDF32,OUT017,3239.05042
340,FDN31,OUT018,2361.32628
341,DRM48,OUT017,860.5465
342,FDN20,OUT049,3632.13874
343,DRL01,OUT046,4408.461539999998
344,FDV56,OUT049,1222.3422199999998
345,DRH13,OUT027,2571.0532799999996
346,FDA03,OUT017,2494.88576
347,FDF47,OUT027,5545.24846
348,FDX32,OUT046,2671.12302
349,FDX57,OUT049,1764.4365800000003
350,NCA30,OUT045,3336.2572200000004
351,FDO49,OUT013,723.2585400000002
352,FDL04,OUT019,199.34052000000003
353,DRM48,OUT035,838.50852
354,FDR16,OUT013,3358.2286199999994
355,NCC19,OUT018,3767.0964
356,NCE42,OUT045,2923.5278000000003
357,FDY24,OUT017,1266.0187
358,FDH19,OUT049,1806.3819799999997
359,FDJ46,OUT013,2092.2099200000002
360,FDN45,OUT010,794.49914
361,FDY08,OUT035,2702.34904
362,FDZ37,OUT035,1527.21204
363,NCT30,OUT045,693.56386
364,DRY23,OUT018,297.67918
365,NCZ30,OUT018,1586.6014
366,FDC44,OUT018,1806.04908
367,FDB45,OUT035,1445.25206
368,FDY04,OUT013,2492.28914
369,FDM27,OUT046,2249.4053
370,FDZ43,OUT017,3725.4839000000006
371,FDT39,OUT019,411.93046000000004
372,NCC06,OUT019,312.39336
373,FDL15,OUT027,3510.56366
374,FDL57,OUT017,5182.0545600000005
375,FDU08,OUT046,1458.4349
376,FDK40,OUT017,5225.531300000001
377,FDQ12,OUT010,422.18378
378,FDS48,OUT017,2373.3772599999998
379,FDP09,OUT045,3682.00716
380,FDW21,OUT049,1872.4959199999998
381,FDY25,OUT035,4252.4646
382,DRE13,OUT017,1562.6991799999998
383,FDV43,OUT019,74.83592000000002
384,FDD22,OUT045,1987.21326
385,FDM46,OUT019,264.05628
386,NCO30,OUT010,416.19158
387,FDM25,OUT046,3320.9438199999995
388,NCN41,OUT049,1822.8272399999998
389,FDU24,OUT045,2128.4294400000003
390,FDZ50,OUT046,3350.23902
391,FDP45,OUT013,3292.647319999999
392,NCM54,OUT045,1366.82082
393,FDW10,OUT019,352.87399999999997
394,FDP20,OUT017,1755.44828
395,FDK32,OUT046,2744.69392
396,FDN52,OUT049,1074.66778
397,FDM58,OUT045,1739.13618
398,FDZ46,OUT027,3192.64416
399,NCA18,OUT018,1481.405
400,FDD35,OUT046,2516.19136
401,NCK31,OUT035,589.96538
402,FDI40,OUT027,2732.84268
403,FDT50,OUT019,245.3473
404,NCT06,OUT046,3013.01132
405,FDT31,OUT035,2512.0634
406,FDT45,OUT049,956.9543399999999
407,FDT13,OUT045,3507.5009799999993
408,FDO50,OUT045,1390.39014
409,NCU18,OUT010,312.3933599999999
410,NCR54,OUT049,3204.22908
411,NCO18,OUT018,2642.3604599999994
412,FDU09,OUT045,840.97198
413,FDT13,OUT018,2387.1593199999998
414,FDE09,OUT046,2333.09636
415,NCK53,OUT019,367.32186
416,FDG45,OUT049,3437.12592
417,DRH15,OUT035,698.1578799999999
418,FDO21,OUT019,427.17728000000005
419,FDD14,OUT027,5813.632439999999
420,FDC09,OUT046,1442.32254
421,FDH45,OUT027,794.89862
422,FDV32,OUT046,954.7572
423,FDG12,OUT035,2259.12598
424,FDS32,OUT013,1603.6458799999998
425,NCL55,OUT018,3547.1160800000007
426,DRE01,OUT035,5251.63066
427,DRE15,OUT049,1390.6564599999997
428,NCL42,OUT045,4025.16048
429,FDP31,OUT013,832.1834200000001
430,FDN33,OUT018,975.1306799999999
431,FDZ59,OUT046,2769.46168
432,FDE45,OUT010,338.35956
433,FDJ07,OUT013,2337.8901200000005
434,FDQ45,OUT018,3175.2667799999995
435,FDM33,OUT027,3774.220459999999
436,FDO15,OUT010,204.66691999999998
437,FDM46,OUT013,1573.6848800000002
438,FDR03,OUT045,3823.1567600000003
439,FDY49,OUT018,2059.45256
440,FDQ60,OUT045,1503.90904
441,FDW10,OUT049,2890.30438
442,FDO51,OUT049,467.9908200000001
443,FDJ40,OUT018,1709.3749200000002
444,FDS20,OUT018,2899.09294
445,FDU45,OUT013,2272.0425000000005
446,FDV02,OUT035,3054.0245999999997
447,FDN09,OUT046,4388.08806
448,NCM55,OUT027,4500.808
449,FDN23,OUT018,2400.80822
450,FDY31,OUT010,339.15852
451,FDW03,OUT010,265.92052
452,FDD14,OUT046,2353.00378
453,FDV23,OUT017,1792.79966
454,DRI03,OUT045,2816.6669
455,FDN13,OUT035,1343.7175600000003
456,FDF45,OUT027,2078.6276000000003
457,FDU46,OUT035,1329.20312
458,FDB57,OUT049,3728.1471000000006
459,FDV12,OUT049,1963.4442
460,FDQ58,OUT013,2290.95122
461,NCA18,OUT017,1578.6783799999998
462,FDH52,OUT049,865.40684
463,FDM24,OUT018,2584.03638
464,NCP43,OUT027,3683.33876
465,NCO18,OUT019,479.10968
466,FDM32,OUT017,1011.6165199999999
467,NCL07,OUT017,551.6152999999999
468,FDK03,OUT013,3827.81736
469,FDP59,OUT017,1858.7138600000003
470,FDQ24,OUT049,4016.8379799999993
471,FDQ16,OUT018,1609.1054399999998
472,FDU44,OUT013,2687.96776
473,FDH28,OUT010,130.29706
474,FDV28,OUT019,78.29808
475,FDM22,OUT045,1033.7210799999998
476,FDR56,OUT046,2830.3158
477,FDV39,OUT049,2502.6090400000003
478,FDU37,OUT019,197.67602000000002
479,FDQ11,OUT010,614.06734
480,FDX02,OUT045,4432.962979999999
481,NCS42,OUT018,1404.1056199999998
482,FDY57,OUT027,2742.7630999999997
483,FDB21,OUT049,4150.13114
484,FDE28,OUT017,2991.23966
485,FDQ55,OUT017,2237.3543199999995
486,FDA48,OUT049,3745.4579
487,FDZ19,OUT045,2924.9259799999995
488,NCC43,OUT045,3380.8658200000004
489,NCV18,OUT046,2265.0516
490,NCA42,OUT018,2263.7200000000003
491,FDY45,OUT046,2765.0674
492,NCC30,OUT045,3084.3850799999996
493,FDM57,OUT013,1301.3060999999998
494,FDL09,OUT010,447.55075999999997
495,FDB09,OUT027,3796.79108
496,FDT44,OUT035,2023.5659399999997
497,NCT06,OUT027,3786.6043400000003
498,FDX26,OUT049,3663.1650200000004
499,FDK32,OUT013,2948.4287200000003
500,DRA12,OUT046,2072.3025000000002
501,FDO46,OUT010,534.9702999999998
502,FDE52,OUT013,979.6581199999998
503,NCH42,OUT045,3628.3436799999995
504,FDV08,OUT035,683.64344
505,FDB47,OUT018,2529.7736799999993
506,FDC28,OUT010,199.40709999999996
507,FDD22,OUT046,1136.32086
508,FDS07,OUT027,3218.6103599999997
509,DRI13,OUT045,2401.67376
510,FDG32,OUT018,3502.9069600000003
511,FDU14,OUT017,4588.76018
512,FDD28,OUT019,145.61046000000002
513,NCP41,OUT017,1637.7348399999998
514,FDS08,OUT049,1904.5874799999997
515,FDX47,OUT045,2898.42714
516,FDC53,OUT019,249.67499999999995
517,FDQ19,OUT035,3863.90372
518,FDL14,OUT045,2699.0200400000003
519,FDM33,OUT019,572.1885199999999
520,FDA51,OUT045,1660.9712599999998
521,FDZ27,OUT018,474.3825
522,FDT04,OUT046,680.58076
523,DRC13,OUT049,1883.28188
524,FDR16,OUT027,4974.79102
525,FDQ03,OUT027,5898.85484
526,FDE38,OUT035,2164.5158
527,DRH23,OUT027,2082.75556
528,FDT11,OUT019,490.09538000000003
529,FDD09,OUT035,2685.30456
530,FDR40,OUT045,1743.3973
531,FDX07,OUT017,3196.03974
532,FDR07,OUT035,2342.15124
533,FDA51,OUT017,1629.4789200000002
534,FDT59,OUT019,739.97012
535,FDF20,OUT017,3851.51984
536,FDR13,OUT045,1324.8754200000003
537,FDY26,OUT049,6409.6566
538,FDW04,OUT017,1938.4766999999997
539,FDK52,OUT017,3910.3099800000005
540,FDN60,OUT049,3313.8197599999994
541,FDM09,OUT019,442.22436000000005
542,FDP46,OUT049,1334.1966200000002
543,FDB50,OUT019,205.93194
544,NCQ29,OUT049,4344.07868
545,FDP16,OUT027,9053.01576
546,FDX33,OUT018,2567.8574399999998
547,FDP07,OUT010,470.52085999999997
548,FDN22,OUT046,4185.2188
549,FDF39,OUT049,3993.0689199999993
550,FDS21,OUT017,837.7761399999999
551,NCM42,OUT013,1974.36332
552,FDK50,OUT019,370.5177
553,DRF13,OUT027,4227.09762
554,FDH35,OUT018,2223.37252
555,FDP60,OUT018,1638.93328
556,DRJ49,OUT027,3410.9599800000005
557,NCT42,OUT019,448.5494599999999
558,FDE38,OUT049,2720.1259
559,FDI04,OUT049,3665.2955799999995
560,NCH54,OUT045,2834.24402
561,FDT56,OUT049,646.35864
562,DRD15,OUT018,4178.8937
563,FDV58,OUT013,3839.3357000000005
564,FDP21,OUT049,4349.93772
565,FDH05,OUT013,3930.217399999999
566,FDR10,OUT027,4830.31242
567,NCP06,OUT045,1824.69148
568,FDF33,OUT049,2000.0632
569,DRK37,OUT013,3454.5698800000005
570,DRH49,OUT045,1080.9263
571,FDT58,OUT013,2522.4498799999997
572,FDD41,OUT018,1914.175
573,FDP40,OUT018,1773.09198
574,FDM51,OUT027,2372.0456599999998
575,FDO45,OUT010,160.65754
576,FDW33,OUT010,255.6672
577,FDY24,OUT045,925.5951600000001
578,FDB10,OUT010,566.79554
579,FDM40,OUT035,1693.4623
580,NCI06,OUT017,3357.5628200000006
581,FDW12,OUT019,245.87994000000003
582,FDX48,OUT027,3568.4216800000004
583,NCW05,OUT027,2862.34078
584,FDX27,OUT017,1302.23822
585,DRM37,OUT045,3807.77678
586,FDA38,OUT045,3921.5620000000004
587,FDR36,OUT046,702.48558
588,FDZ45,OUT046,3630.80714
589,FDG05,OUT017,2111.3183799999997
590,FDK28,OUT013,5346.773479999999
591,FDV47,OUT045,1378.5389
592,FDN21,OUT045,1782.7460799999997
593,FDP20,OUT027,4412.2566
594,FDI35,OUT045,3724.1523
595,DRY23,OUT013,503.21164
596,FDA56,OUT017,2104.3940599999996
597,FDB09,OUT013,1288.1232599999998
598,NCO26,OUT027,2873.72596
599,FDQ49,OUT018,2114.11474
600,FDI52,OUT027,2527.3102200000003
601,FDZ44,OUT027,3852.85144
602,FDZ09,OUT018,2817.13296
603,FDY03,OUT049,2220.90906
604,NCG42,OUT017,1826.7554599999999
605,DRI13,OUT027,6791.160000000001
606,FDQ32,OUT013,2620.72196
607,FDW16,OUT035,1447.3160400000002
608,FDU27,OUT046,860.67966
609,FDR28,OUT010,634.44082
610,FDQ49,OUT010,616.6639600000001
611,FDS37,OUT046,1981.15448
612,FDW26,OUT018,2670.25748
613,FDX12,OUT018,3130.32528
614,NCP06,OUT013,2661.46892
615,FDW45,OUT010,325.97568000000007
616,NCN30,OUT049,1255.63222
617,FDN24,OUT049,1071.6051
618,NCL41,OUT027,1280.3334
619,FDR02,OUT019,239.02219999999997
620,FDD09,OUT010,344.61808
621,FDS33,OUT010,161.98914
622,FDU22,OUT045,1497.91684
623,FDI53,OUT013,1874.29358
624,DRH01,OUT049,2812.0062999999996
625,FDX32,OUT013,2335.82614
626,NCP30,OUT018,383.76712000000003
627,FDB60,OUT045,2838.50514
628,FDB14,OUT049,1419.75192
629,NCP02,OUT035,765.47026
630,FDJ10,OUT017,2300.3390000000004
631,FDG34,OUT046,2197.4728999999998
632,NCB18,OUT017,1966.8397799999998
633,FDM16,OUT049,1321.6795799999998
634,FDW25,OUT018,897.09892
635,FDB35,OUT010,259.12936
636,DRN11,OUT013,1915.3734400000005
637,FDF41,OUT019,524.85014
638,FDH16,OUT045,1584.2711
639,NCQ50,OUT018,3768.2948399999996
640,DRH23,OUT018,853.0895400000002
641,DRJ37,OUT013,1663.1684
642,DRJ24,OUT027,6124.76078
643,FDY16,OUT035,3251.23456
644,FDQ27,OUT045,1841.73596
645,FDZ33,OUT045,2388.5575
646,FDF29,OUT045,2223.8385800000005
647,FDA08,OUT049,4124.03178
648,FDG31,OUT046,1226.27044
649,FDE34,OUT019,492.62541999999996
650,NCR30,OUT027,2141.67886
651,FDV33,OUT035,4539.357819999999
652,DRZ24,OUT018,1188.85248
653,NCL54,OUT035,2831.5142399999995
654,FDR12,OUT049,3183.7224400000005
655,NCC54,OUT046,4171.37016
656,DRN59,OUT013,987.51456
657,FDX50,OUT019,173.108
658,FDV31,OUT027,4144.538420000001
659,NCA29,OUT027,6099.66012
660,FDW60,OUT049,2985.2474600000005
661,FDX08,OUT017,2464.39212
662,DRD49,OUT013,4344.544739999999
663,FDD33,OUT046,2835.37588
664,FDW35,OUT013,872.73064
665,FDJ36,OUT017,1730.4807800000003
666,FDV51,OUT035,4043.0705000000003
667,FDW36,OUT046,1645.99076
668,FDH35,OUT046,2826.9868000000006
669,NCS30,OUT027,2517.0569
670,FDN49,OUT017,665.6002599999999
671,FDL08,OUT018,2724.38702
672,FDI09,OUT013,3104.89172
673,FDP19,OUT018,1728.5499599999998
674,FDU21,OUT010,75.36856000000002
675,NCP41,OUT045,949.4308000000001
676,FDY10,OUT013,1886.67746
677,FDP12,OUT018,614.79972
678,NCN26,OUT049,1811.90812
679,FDK44,OUT013,2312.9226200000003
680,FDC28,OUT049,1599.7842400000004
681,FDJ41,OUT027,6420.575720000001
682,NCT29,OUT035,1268.14926
683,NCH42,OUT019,470.45428000000004
684,FDU60,OUT018,2777.7176000000004
685,FDS02,OUT045,3357.2964999999995
686,FDC51,OUT046,2714.53318
687,FDU03,OUT013,2927.25628
688,FDX39,OUT045,3839.9349199999997
689,NCY05,OUT010,86.62057999999999
690,NCL06,OUT027,5712.564
691,FDD32,OUT035,1372.41354
692,NCN41,OUT045,1423.6135599999998
693,NCX53,OUT049,2197.3397400000003
694,FDU57,OUT019,348.81262
695,FDQ23,OUT046,1752.5187599999997
696,FDQ52,OUT045,5937.9373
697,FDC14,OUT045,793.10096
698,FDY09,OUT035,3350.6385
699,FDQ28,OUT045,2125.6996599999998
700,FDV25,OUT046,4647.35058
701,FDJ07,OUT035,2030.0241999999998
702,DRB25,OUT049,1547.8518399999998
703,FDK52,OUT019,539.03168
704,FDY52,OUT027,1592.2607000000003
705,FDB28,OUT046,2554.80776
706,FDT36,OUT035,694.7623
707,FDV25,OUT017,5188.37966
708,NCN07,OUT027,3173.7354400000004
709,FDC57,OUT017,3896.727659999999
710,FDQ03,OUT018,3458.69784
711,FDU23,OUT017,2998.96294
712,NCX41,OUT035,4003.65514
713,NCD06,OUT035,863.00996
714,FDW08,OUT045,1247.3763
715,NCU29,OUT017,2356.7322599999998
716,NCE06,OUT013,2236.0892999999996
717,FDV52,OUT010,213.78837999999996
718,FDB02,OUT017,2386.82642
719,NCR18,OUT045,637.5700800000001
720,FDK16,OUT049,1483.33582
721,NCQ29,OUT010,706.8132800000001
722,FDZ01,OUT019,195.67862
