,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
154,NCH07,OUT018,2378.244706649104
155,FDS23,OUT013,2064.240995509831
156,FDO49,OUT018,707.5030483678844
157,FDS35,OUT049,1026.3877165542897
158,DRK39,OUT045,1350.2556277472293
159,DRI39,OUT049,911.1405630788311
160,FDV04,OUT017,2581.3782448090637
161,NCN14,OUT035,2850.4061419667455
162,FDH08,OUT013,3655.836903747108
163,FDS20,OUT046,2754.185292924063
164,FDV40,OUT049,1183.8999462769796
165,FDZ48,OUT010,1207.3201090179887
166,FDS24,OUT027,1829.5540879928358
167,FDK44,OUT049,2732.5400640632947
168,FDS48,OUT045,2414.723526302175
169,FDK26,OUT010,2426.2037832248625
170,FDD23,OUT045,3031.6345474828504
171,NCH54,OUT017,2607.4339731466953
172,NCP14,OUT010,1137.0772308743951
173,FDM60,OUT010,124.62263911770214
174,FDV24,OUT017,2455.288082407112
175,FDH08,OUT018,3489.6634576011343
176,FDS12,OUT027,2428.1267554689944
177,FDR39,OUT027,3253.9246844916024
178,FDP12,OUT027,1035.3323623181216
179,DRF60,OUT027,4121.587230946749
180,FDC09,OUT035,1644.1209003294289
181,FDF50,OUT018,3015.0040133261946
182,FDG28,OUT035,3829.910292998296
183,NCE19,OUT017,958.0104701030323
184,NCM53,OUT010,1171.7118874754133
185,NCN18,OUT049,1731.7040153742648
186,FDF32,OUT035,3120.0280738478787
187,FDF11,OUT013,3801.21402246147
188,DRI59,OUT049,3515.506353545549
189,NCG54,OUT035,2642.901033462689
190,FDM44,OUT046,1484.4925408982153
191,FDT57,OUT018,3597.1159611765597
192,FDV24,OUT046,2249.1966633901175
193,FDI50,OUT019,2870.423873681909
194,FDS09,OUT035,833.5362290609991
195,NCC31,OUT027,2843.0457605329966
196,FDQ07,OUT019,2735.1740795422493
197,FDC22,OUT017,3110.6644302861027
198,FDZ56,OUT046,2541.7319233082685
199,FDZ40,OUT019,133.60414111588437
200,FDS46,OUT027,2310.493632216391
201,DRD24,OUT045,2259.561718667
202,FDV45,OUT017,3046.1457226753673
203,FDL26,OUT045,2502.700382398982
204,FDA56,OUT018,1844.3514239381125
205,FDN27,OUT046,1736.3297749695141
206,FDM20,OUT049,3832.8136388286334
207,FDO16,OUT017,1389.8758263436446
208,FDL03,OUT035,3079.9957987969246
209,FDE58,OUT046,1719.076937133802
210,FDI02,OUT027,2218.777212961218
211,NCC55,OUT019,-106.5938162674612
212,FDR03,OUT018,3146.2165719414384
213,FDB14,OUT017,1571.7617346709976
214,FDR45,OUT013,3800.44392753664
215,NCN07,OUT017,2123.1281019192666
216,FDM51,OUT019,910.7468455516396
217,FDT52,OUT027,4276.791417737733
218,FDL26,OUT046,2303.928521500631
219,NCZ42,OUT046,3608.517896762675
220,DRI47,OUT019,1561.808898341291
221,FDW40,OUT013,2268.58730696489
222,FDN34,OUT046,2555.442608000468
223,FDS01,OUT035,2794.604816048412
224,NCG55,OUT045,1874.429798016349
225,FDC11,OUT035,1372.6686629028698
226,FDX35,OUT018,3465.85149725478
227,NCB06,OUT046,2392.437581774925
228,FDR09,OUT019,3339.5156775782093
229,FDC53,OUT017,1609.548753188016
230,FDY45,OUT013,4023.5598210610938
231,FDA22,OUT010,2110.0045680142002
232,FDE02,OUT035,1500.3369797415578
233,FDW21,OUT045,1666.9555836088273
234,FDV34,OUT046,1067.7555445345085
235,FDS59,OUT049,1733.4338687459287
236,NCW17,OUT017,2092.372832412307
237,NCK54,OUT046,1714.653218064427
238,FDG17,OUT019,3118.1994617559176
239,FDG35,OUT017,2820.054340570183
240,FDD08,OUT010,86.30277617487951
241,NCO07,OUT017,3385.691704818804
242,FDJ10,OUT010,1724.218243339372
243,FDW36,OUT017,1720.953288345713
244,FDW21,OUT010,1085.6455913689554
245,FDY19,OUT017,1947.8904605539412
246,DRE03,OUT013,776.8070380662123
247,NCC55,OUT049,598.5970736639397
248,FDH52,OUT010,500.04555625741705
249,FDO09,OUT017,4243.612990933343
250,FDU43,OUT045,3830.9172994321034
251,FDX09,OUT010,2211.9310900434393
252,FDH40,OUT019,610.3253040209122
253,FDW58,OUT017,1729.012949649612
254,FDC47,OUT017,3638.043533560482
255,NCR41,OUT035,1482.1566219178624
256,DRG49,OUT035,3819.0783237332494
257,FDC52,OUT027,2830.649778955474
258,FDY13,OUT046,1064.0932207354467
259,FDY35,OUT013,759.9162544399106
260,FDI35,OUT017,2931.1942268380026
261,NCU18,OUT049,2205.3380035667565
262,FDY33,OUT018,2410.554986310734
263,FDC15,OUT027,2886.5339397674334
264,FDU01,OUT049,2943.3730979317434
265,NCU42,OUT046,2529.0031246658896
266,NCV29,OUT018,2684.9163219850416
267,NCY30,OUT017,2941.157070565899
268,FDQ46,OUT049,1756.7566800334723
269,FDG58,OUT027,2860.9767204753107
270,FDK33,OUT017,3421.605186659063
271,NCD07,OUT045,1865.387850940479
272,NCX29,OUT027,2690.3405872067915
273,NCT42,OUT013,2352.163118095576
274,DRN59,OUT035,726.8506088636419
275,FDI44,OUT035,1250.852854455823
276,FDA45,OUT049,2784.13279874173
277,FDP31,OUT045,1126.3055887976366
278,FDY01,OUT046,1717.4087908667072
279,FDT09,OUT018,2011.9905303052492
280,DRH03,OUT027,1913.3622305126748
281,FDA36,OUT018,2825.564012402373
282,NCF31,OUT017,2481.880367549393
283,FDG14,OUT049,2395.135445194008
284,FDG28,OUT027,4286.099411335701
285,FDU14,OUT049,3897.412532435372
286,FDY47,OUT019,1359.1766849736377
287,FDI56,OUT049,1426.7009683933827
288,DRD01,OUT013,951.0376635355385
289,FDM22,OUT046,776.3635381542518
290,FDH33,OUT013,707.9720303902864
291,DRZ24,OUT013,1891.6326619759438
292,NCQ38,OUT046,1533.0362421983941
293,FDO16,OUT027,1750.650203014532
294,FDU07,OUT027,2774.9927768103885
295,NCB07,OUT013,3069.7474315313834
296,FDU48,OUT045,2128.534203888081
297,NCM43,OUT045,2640.215955883482
298,FDR31,OUT010,1767.2973417587484
299,DRK49,OUT018,558.7867414414799
300,NCI30,OUT010,3288.7332431971918
301,DRD60,OUT017,2919.4307088956157
302,NCG19,OUT046,3551.0783894999795
303,FDH12,OUT035,1646.383488709691
304,FDM32,OUT035,1448.8349631774715
305,FDM27,OUT035,2463.2630374111886
306,NCU53,OUT027,3024.18364035831
307,NCQ18,OUT046,1432.3571646856215
308,FDS10,OUT013,2838.9990070097992
309,FDB33,OUT027,2903.0690759508516
310,FDI12,OUT013,1409.6303469909733
311,NCW42,OUT013,3489.0827248801543
312,NCC06,OUT018,1915.156721645679
313,FDW02,OUT017,2077.3675863862136
314,NCD43,OUT017,1718.4024506119586
315,FDM57,OUT018,1235.6667611453101
316,FDA58,OUT017,3787.996575718732
317,FDK56,OUT046,2786.6850570781166
318,FDP52,OUT045,3692.9161703994537
319,FDW20,OUT018,1858.6191965411558
320,FDS52,OUT049,1572.9584629846634
321,NCT29,OUT018,1784.6163173338919
322,NCL54,OUT013,2791.0899429211822
323,FDC05,OUT045,3179.221256369337
324,FDF34,OUT035,3099.92537125983
325,FDP03,OUT027,2403.474567367144
326,FDD32,OUT010,815.6020059417742
327,FDZ10,OUT045,2058.4767872180246
328,FDZ40,OUT035,853.870895522352
329,FDD51,OUT018,593.7069369409427
330,NCY30,OUT019,2083.628017755326
331,FDP58,OUT017,3492.78204305972
332,FDV49,OUT017,4220.9726410548665
333,FDY24,OUT019,132.59899437216
334,NCO55,OUT017,1767.01929263995
335,FDR13,OUT017,1946.8301349965443
336,FDS51,OUT017,1067.2035534421432
337,FDP26,OUT045,1694.42020314888
338,NCB54,OUT027,2454.7886318617516
339,FDF32,OUT017,3178.096030269867
340,FDN31,OUT018,2871.9921930259184
341,DRM48,OUT017,661.1395065240156
342,FDN20,OUT049,2651.0798176350063
343,DRL01,OUT046,3548.417908919817
344,FDV56,OUT049,1713.3985171456554
345,DRH13,OUT027,2119.203208040664
346,FDA03,OUT017,2384.3708922137157
347,FDF47,OUT027,3927.659997172222
348,FDX32,OUT046,2208.293318646077
349,FDX57,OUT049,1537.5835443484104
350,NCA30,OUT045,3030.170151156776
351,FDO49,OUT013,841.005189137072
352,FDL04,OUT019,928.8526922681754
353,DRM48,OUT035,590.6287491892555
354,FDR16,OUT013,3375.4159147476403
355,NCC19,OUT018,2910.61260977131
356,NCE42,OUT045,3730.614806840448
357,FDY24,OUT017,978.8556494718889
358,FDH19,OUT049,2741.828017764743
359,FDJ46,OUT013,2749.764862982537
360,FDN45,OUT010,2981.887756698251
361,FDY08,OUT035,2221.5560192422145
362,FDZ37,OUT035,1390.5669657293445
363,NCT30,OUT045,802.7021235254504
364,DRY23,OUT018,593.5637840581804
365,NCZ30,OUT018,1807.445959438885
366,FDC44,OUT018,1691.1874288934712
367,FDB45,OUT035,1650.2669808279195
368,FDY04,OUT013,2612.406592371045
369,FDM27,OUT046,2393.7940174312503
370,FDZ43,OUT017,3887.9603220164877
371,FDT39,OUT019,1665.2571273424426
372,NCC06,OUT019,1261.127583745752
373,FDL15,OUT027,2833.4434586025955
374,FDL57,OUT017,4133.063790539485
375,FDU08,OUT046,1442.6207516684922
376,FDK40,OUT017,4209.967160853686
377,FDQ12,OUT010,3052.698044301953
378,FDS48,OUT017,2454.312564194514
379,FDP09,OUT045,3374.0277417705934
380,FDW21,OUT049,1577.536598898893
381,FDY25,OUT035,2836.825660717869
382,DRE13,OUT017,1431.519343393337
383,FDV43,OUT019,-31.506123435650466
384,FDD22,OUT045,1812.0078541189953
385,FDM46,OUT019,736.3039736558001
386,NCO30,OUT010,2359.6369520322924
387,FDM25,OUT046,2623.9458604062534
388,NCN41,OUT049,1923.168431758764
389,FDU24,OUT045,1546.8190111146853
390,FDZ50,OUT046,2772.8964605031315
391,FDP45,OUT013,3988.009554978629
392,NCM54,OUT045,2029.0648432620796
393,FDW10,OUT019,2024.0991614562045
394,FDP20,OUT017,2101.1602980144216
395,FDK32,OUT046,2280.445237938083
396,FDN52,OUT049,1397.2478389221208
397,FDM58,OUT045,1826.0271819849013
398,FDZ46,OUT027,2169.1785393152277
399,NCA18,OUT018,1736.0510000008887
400,FDD35,OUT046,1794.6355836477023
401,NCK31,OUT035,780.6370695062913
402,FDI40,OUT027,2029.3660826653927
403,FDT50,OUT019,832.1294903505279
404,NCT06,OUT046,2454.614056513866
405,FDT31,OUT035,2945.728186086736
406,FDT45,OUT049,838.5845837598768
407,FDT13,OUT045,2990.853609025348
408,FDO50,OUT045,1494.1881565083522
409,NCU18,OUT010,1672.3578797573748
410,NCR54,OUT049,3039.7085708498385
411,NCO18,OUT018,2687.42725769829
412,FDU09,OUT045,973.0956048581791
413,FDT13,OUT018,2844.453730816934
414,FDE09,OUT046,1653.0308701278016
415,NCK53,OUT019,868.903353154652
416,FDG45,OUT049,3339.806760510454
417,DRH15,OUT035,706.1354947436129
418,FDO21,OUT019,2806.850997303258
419,FDD14,OUT027,3314.821729631477
420,FDC09,OUT046,1528.7670652155653
421,FDH45,OUT027,1149.2610268029666
422,FDV32,OUT046,918.1346467705052
423,FDG12,OUT035,1890.071282037002
424,FDS32,OUT013,2264.588005385073
425,NCL55,OUT018,3826.233036506443
426,DRE01,OUT035,3798.988257709726
427,DRE15,OUT049,1203.3717300435112
428,NCL42,OUT045,3909.3875582330843
429,FDP31,OUT013,1077.6287123990296
430,FDN33,OUT018,1399.1549947346355
431,FDZ59,OUT046,2484.9257552520394
432,FDE45,OUT010,2271.336981806253
433,FDJ07,OUT013,1893.5440996262123
434,FDQ45,OUT018,2815.3226652666817
435,FDM33,OUT027,3854.758013884233
436,FDO15,OUT010,690.2039368902335
437,FDM46,OUT013,1489.515411796501
438,FDR03,OUT045,3297.283645112977
439,FDY49,OUT018,2539.670523803331
440,FDQ60,OUT045,1943.9734523348093
441,FDW10,OUT049,2753.7405826045947
442,FDO51,OUT049,729.1450860988225
443,FDJ40,OUT018,1635.0756750488567
444,FDS20,OUT018,2764.5493841041925
445,FDU45,OUT013,1825.0139987925947
446,FDV02,OUT035,2641.8101256073855
447,FDN09,OUT046,3668.323236940555
448,NCM55,OUT027,3346.3528864874775
449,FDN23,OUT018,2193.8821729662095
450,FDY31,OUT010,1755.3700570548156
451,FDW03,OUT010,1169.4247355096493
452,FDD14,OUT046,2755.716799880239
453,FDV23,OUT017,2057.04556758124
454,DRI03,OUT045,2800.342510447331
455,FDN13,OUT035,1556.4256279666115
456,FDF45,OUT027,1407.503798910536
457,FDU46,OUT035,1398.5992768936633
458,FDB57,OUT049,3504.3561359070914
459,FDV12,OUT049,1585.8908263783944
460,FDQ58,OUT013,2403.691957506138
461,NCA18,OUT017,1899.109942902557
462,FDH52,OUT049,988.4333171522101
463,FDM24,OUT018,2279.1813138293473
464,NCP43,OUT027,3260.8996252992356
465,NCO18,OUT019,2034.9795010939647
466,FDM32,OUT017,1530.2444347498954
467,NCL07,OUT017,690.5520878596828
468,FDK03,OUT013,4007.084685533758
469,FDP59,OUT017,1716.5367147335073
470,FDQ24,OUT049,3912.2759145528134
471,FDQ16,OUT018,1624.1907392142214
472,FDU44,OUT013,2582.6669492153032
473,FDH28,OUT010,109.95170937029985
474,FDV28,OUT019,-130.32800396161952
475,FDM22,OUT045,935.625800586846
476,FDR56,OUT046,2979.9436569864233
477,FDV39,OUT049,3074.668945790663
478,FDU37,OUT019,576.1866731044895
479,FDQ11,OUT010,3503.3706957949653
480,FDX02,OUT045,3544.109783713334
481,NCS42,OUT018,1354.1381099355535
482,FDY57,OUT027,1940.6362897963238
483,FDB21,OUT049,3782.5198839049817
484,FDE28,OUT017,3699.312742590726
485,FDQ55,OUT017,1897.647648708173
486,FDA48,OUT049,3474.00869172679
487,FDZ19,OUT045,2794.3352923831444
488,NCC43,OUT045,3992.5115149758153
489,NCV18,OUT046,1164.4913283117176
490,NCA42,OUT018,2388.522997198999
491,FDY45,OUT046,3887.0888567762654
492,NCC30,OUT045,2848.810535575181
493,FDM57,OUT013,1403.4002364805535
494,FDL09,OUT010,2105.3983388491242
495,FDB09,OUT027,2394.90814734788
496,FDT44,OUT035,1870.2475281309667
497,NCT06,OUT027,2993.483897210163
498,FDX26,OUT049,2856.6269738431956
499,FDK32,OUT013,2464.7644844028237
500,DRA12,OUT046,2119.761402013298
501,FDO46,OUT010,2436.5570995598027
502,FDE52,OUT013,1415.9625136357909
503,NCH42,OUT045,3647.8559451306683
504,FDV08,OUT035,676.4412811559152
505,FDB47,OUT018,3198.61899332165
506,FDC28,OUT010,1206.1042322425317
507,FDD22,OUT046,1667.6908266815838
508,FDS07,OUT027,2245.665134527186
509,DRI13,OUT045,3447.3644067286873
510,FDG32,OUT018,3396.7222040378438
511,FDU14,OUT017,3989.487922479991
512,FDD28,OUT019,208.89037654962425
513,NCP41,OUT017,1807.083528302319
514,FDS08,OUT049,2743.816116992635
515,FDX47,OUT045,2547.566973242059
516,FDC53,OUT019,858.0030438443594
517,FDQ19,OUT035,3797.844432428054
518,FDL14,OUT045,2512.747452111724
519,FDM33,OUT019,2736.8979241033053
520,FDA51,OUT045,1850.073747529065
521,FDZ27,OUT018,670.8419481670084
522,FDT04,OUT046,537.6505775699001
523,DRC13,OUT049,1975.089959853728
524,FDR16,OUT027,3806.206194727607
525,FDQ03,OUT027,4142.429095642559
526,FDE38,OUT035,2629.536035191918
527,DRH23,OUT027,1330.1583128046639
528,FDT11,OUT019,2240.8033889916064
529,FDD09,OUT035,2818.179388037858
530,FDR40,OUT045,1371.0080405603862
531,FDX07,OUT017,2989.875136012443
532,FDR07,OUT035,1530.8676294321813
533,FDA51,OUT017,1894.7308529568436
534,FDT59,OUT019,2879.10361304122
535,FDF20,OUT017,3146.4693763284367
536,FDR13,OUT045,1889.7191620525941
537,FDY26,OUT049,3299.3584740660594
538,FDW04,OUT017,2144.0268453128474
539,FDK52,OUT017,3630.5895656739117
540,FDN60,OUT049,2455.991783038929
541,FDM09,OUT019,1977.795977243804
542,FDP46,OUT049,1379.5634511633955
543,FDB50,OUT019,531.2943657332053
544,NCQ29,OUT049,4037.6304804773267
545,FDP16,OUT027,4260.710011773028
546,FDX33,OUT018,2451.199792533622
547,FDP07,OUT010,2538.541690465876
548,FDN22,OUT046,3828.5618715060077
549,FDF39,OUT049,4100.538981996275
550,FDS21,OUT017,1071.7001374771567
551,NCM42,OUT013,1711.9199448252873
552,FDK50,OUT019,1845.9291951741714
553,DRF13,OUT027,2729.2577307450397
554,FDH35,OUT018,2472.080323770809
555,FDP60,OUT018,1468.2841417680147
556,DRJ49,OUT027,2468.4321286402683
557,NCT42,OUT019,1597.3278231178367
558,FDE38,OUT049,2626.647802800472
559,FDI04,OUT049,3123.8787562245634
560,NCH54,OUT045,2522.3203980841354
561,FDT56,OUT049,959.8913125425825
562,DRD15,OUT018,3528.772639372296
563,FDV58,OUT013,3068.429608261292
564,FDP21,OUT049,2947.1763984928816
565,FDH05,OUT013,3694.2034742833885
566,FDR10,OUT027,2959.349921761058
567,NCP06,OUT045,2391.259477056538
568,FDF33,OUT049,1669.5235269559755
569,DRK37,OUT013,2980.4951821186946
570,DRH49,OUT045,1383.2072303168684
571,FDT58,OUT013,2656.9984429465276
572,FDD41,OUT018,1565.1221118314845
573,FDP40,OUT018,1659.620503000383
574,FDM51,OUT027,2049.7043179616394
575,FDO45,OUT010,856.7826050457033
576,FDW33,OUT010,1145.2168750384822
577,FDY24,OUT045,939.2684976917856
578,FDB10,OUT010,3184.6190334110197
579,FDM40,OUT035,2214.7995232674452
580,NCI06,OUT017,2909.2281266430223
581,FDW12,OUT019,1552.699302148644
582,FDX48,OUT027,2877.203414360544
583,NCW05,OUT027,2108.9017349033284
584,FDX27,OUT017,1598.1848082560277
585,DRM37,OUT045,3155.711852160459
586,FDA38,OUT045,3824.83131213316
587,FDR36,OUT046,542.9210787163281
588,FDZ45,OUT046,2991.4666199084945
589,FDG05,OUT017,2589.0497174994234
590,FDK28,OUT013,4072.0053893553127
591,FDV47,OUT045,1407.1787174948754
592,FDN21,OUT045,2571.1083239846675
593,FDP20,OUT027,2432.3786074697637
594,FDI35,OUT045,2902.0888607929983
595,DRY23,OUT013,745.7413499900024
596,FDA56,OUT017,2021.4139334259776
597,FDB09,OUT013,1976.5673050778241
598,NCO26,OUT027,2262.699309508022
599,FDQ49,OUT018,2379.3409622119198
600,FDI52,OUT027,2346.505903582447
601,FDZ44,OUT027,2281.234466315235
602,FDZ09,OUT018,2478.175921227666
603,FDY03,OUT049,1794.5276094541534
604,NCG42,OUT017,2116.8617849255497
605,DRI13,OUT027,3835.6902368804767
606,FDQ32,OUT013,2038.044325902264
607,FDW16,OUT035,1450.6317144327008
608,FDU27,OUT046,650.976807005119
609,FDR28,OUT010,2043.895344628584
610,FDQ49,OUT010,1971.9625313346696
611,FDS37,OUT046,1711.0149007753284
612,FDW26,OUT018,3366.53876956206
613,FDX12,OUT018,3695.505656147425
614,NCP06,OUT013,2389.252374624956
615,FDW45,OUT010,1749.0119461757215
616,NCN30,OUT049,1476.0900499013335
617,FDN24,OUT049,836.6547292597086
618,NCL41,OUT027,954.9031321629334
619,FDR02,OUT019,993.133712981192
620,FDD09,OUT010,2312.2106716659537
621,FDS33,OUT010,860.2929620608315
622,FDU22,OUT045,1934.3582464646533
623,FDI53,OUT013,2600.162955569855
624,DRH01,OUT049,2744.1679218516997
625,FDX32,OUT013,2307.0425397913164
626,NCP30,OUT018,532.6949842120351
627,FDB60,OUT045,3121.3174440747252
628,FDB14,OUT049,1493.6928989376136
629,NCP02,OUT035,909.3728258497487
630,FDJ10,OUT017,2309.5420623725017
631,FDG34,OUT046,1642.360254688676
632,NCB18,OUT017,1462.1738435091654
633,FDM16,OUT049,1188.8918811367787
634,FDW25,OUT018,1235.464161630618
635,FDB35,OUT010,932.2865944615176
636,DRN11,OUT013,2277.672444903566
637,FDF41,OUT019,3154.4992574689036
638,FDH16,OUT045,1443.5806351984838
639,NCQ50,OUT018,3220.2067324465133
640,DRH23,OUT018,807.859596061954
641,DRJ37,OUT013,2412.4913084328928
642,DRJ24,OUT027,3316.889998041292
643,FDY16,OUT035,2888.193854815529
644,FDQ27,OUT045,1733.1686740345722
645,FDZ33,OUT045,2385.267220189764
646,FDF29,OUT045,2138.8161522916544
647,FDA08,OUT049,2582.463049776179
648,FDG31,OUT046,912.3476032551314
649,FDE34,OUT019,2150.7894462217782
650,NCR30,OUT027,1584.7603380726728
651,FDV33,OUT035,4053.7962026401788
652,DRZ24,OUT018,1790.4468750304252
653,NCL54,OUT035,2705.010146958598
654,FDR12,OUT049,2724.8867694568885
655,NCC54,OUT046,3660.6430419330836
656,DRN59,OUT013,765.6385432394485
657,FDX50,OUT019,1004.7640160591086
658,FDV31,OUT027,3228.6179039234594
659,NCA29,OUT027,3126.307298833727
660,FDW60,OUT049,2786.7193592021745
661,FDX08,OUT017,2949.891113219743
662,DRD49,OUT013,3726.445205252773
663,FDD33,OUT046,3503.8438581825862
664,FDW35,OUT013,708.6174414995318
665,FDJ36,OUT017,1725.7840218054816
666,FDV51,OUT035,2601.749460307369
667,FDW36,OUT046,1553.7537767716874
668,FDH35,OUT046,2469.495763105329
669,NCS30,OUT027,2474.305322667579
670,FDN49,OUT017,719.0231974119042
671,FDL08,OUT018,3756.9996356188235
672,FDI09,OUT013,3809.6033044583583
673,FDP19,OUT018,1941.8710046932022
674,FDU21,OUT010,26.110842527752823
675,NCP41,OUT045,1748.4160603377172
